Airport ID,Altitude,City,Country,DST,Icao,Latitude,Longitude,Name,Number of Records,Origin Path 2,TZ database time zone,Timezone
2530,3657,Barbacena,Brazil,S,SBBQ,-21.267167,-43.761056,Major Brigadeiro Doorgal Borges,1,,America/Sao_Paulo,-3
2542,26,Porto Alegre,Brazil,S,SBCO,-29.945944,-51.144367,Canoas,1,,America/Sao_Paulo,-3
2553,61,Sao Pedro Da Aldeia,Brazil,S,SBES,-22.812872,-42.092633,Sao Pedro Da Aldeia,1,,America/Sao_Paulo,-3
2557,1599,Fronteira,Brazil,S,SBFT,-20.278483,-49.187472,Fronteira,1,,America/Sao_Paulo,-3
2558,2413,Alpinopolis,Brazil,S,SBFU,-20.702817,-46.335264,Furnas,1,,America/Sao_Paulo,-3
2563,1998,Macae,Brazil,S,SBGP,-21.773683,-48.405078,Embraer Unidade Gaviao Peixoto,1,,America/Sao_Paulo,-3
2565,1761,Guaratingueta,Brazil,S,SBGW,-22.791608,-45.204778,Guaratingueta,1,,America/Sao_Paulo,-3
2571,1630,Itumbiara,Brazil,S,SBIT,-18.444661,-49.213361,Hidroeletrica,1,,America/Sao_Paulo,-3
2579,3065,Lajes,Brazil,S,SBLJ,-27.782142,-50.281486,Lages,1,,America/Sao_Paulo,-3
2583,2795,Lagoa Santa,Brazil,S,SBLS,-19.661611,-43.896403,Lagoa Santa,1,,America/Sao_Paulo,-3
2593,2368,Sao Paulo,Brazil,S,SBMT,-23.509119,-46.637753,Marte,1,,America/Sao_Paulo,-3
2626,2610,Telemaco Borba,Brazil,S,SBTL,-24.317775,-50.651592,Telemaco Borba,1,,America/Sao_Paulo,-3
2634,1169,Castilho,Brazil,S,SBUP,-20.777067,-51.564761,Urubupunga,1,,America/Sao_Paulo,-3
9149,2085,Americana,Brazil,S,SDAI,-22.7558,-47.269402,Americana,1,,America/Sao_Paulo,-3
7395,3276,Araxa,Brazil,S,SBAX,-19.563056,-46.960278,Araxa Airport,1,AAX,America/Sao_Paulo,-3
2521,2334,Araracuara,Brazil,S,SBAQ,-21.812,-48.133028,Araraquara,1,AQA,America/Sao_Paulo,-3
2525,1361,Aracatuba,Brazil,S,SBAU,-21.141342,-50.424722,Aracatuba,1,ARU,America/Sao_Paulo,-3
2532,2025,Bauru,Brazil,S,SBBU,-22.345042,-49.0538,Bauru,1,BAU,America/Sao_Paulo,-3
2529,3057,Curitiba,Brazil,S,SBBI,-25.405078,-49.232036,Bacacheri,1,BFH,America/Sao_Paulo,-3
2527,600,Bage,Brazil,S,SBBG,-31.390528,-54.112244,Comandante Gustavo Kraemer,1,BGX,America/Sao_Paulo,-3
9389,8708,Belo Horizonte,Brazil,S,\N,-19.8517,-43.9508,Pampulha,1,BHZ,America/Sao_Paulo,-3
9089,3,Braganca Paulista,Brazil,S,SBBP,-22.979167,-46.5375,Aeroporto Estadual Arthur Siqueira,1,BJP,America/Sao_Paulo,-3
8152,70,BLUMENAU,Brazil,S,SSBL,-26.834239,-49.091696,Aeroporto Blumenau,1,BNU,America/Sao_Paulo,-3
2531,3479,Brasilia,Brazil,S,SBBR,-15.8711,-47.918625,Presidente Juscelino Kubitschek,1,BSB,America/Sao_Paulo,-3
2535,2473,Cascavel,Brazil,S,SBCA,-25.000339,-53.500764,Cascavel,1,CAC,America/Sao_Paulo,-3
2543,57,Campos,Brazil,S,SBCP,-21.698333,-41.301669,Bartolomeu Lisandro,1,CAW,America/Sao_Paulo,-3
8248,2461,Concordia,Brazil,S,SSCK,-27.180556,-52.052778,Concordia Airport,1,CCI,America/Sao_Paulo,-3
2541,93,Criciuma,Brazil,S,SBCM,-28.725817,-49.424739,Forquilhinha,1,CCM,America/Sao_Paulo,-3
7364,14,Cabo Frio,Brazil,S,SBCB,-22.921667,-42.074167,Cabo Frio International Airport,1,CFB,America/Sao_Paulo,-3
8244,3376,Cacador,Brazil,S,SBCD,-26.788333,-50.939722,Carlos Alberto da Costa Neves Airport,1,CFC,America/Sao_Paulo,-3
2618,2631,Sao Paulo,Brazil,S,SBSP,-23.626692,-46.655375,Congonhas,1,CGH,America/Sao_Paulo,-3
4215,2247,Caldas Novas,Brazil,S,SBCN,-17.7267,-48.6114,Caldas Novas,1,CLV,America/Sao_Paulo,-3
2537,2715,Belo Horizonte,Brazil,S,SBCF,-19.63375,-43.968856,Tancredo Neves Intl,1,CNF,America/Sao_Paulo,-3
7125,2008,Campinas,Brazil,S,SDAM,-22.8592,-47.1082,Amarais Airport,1,CPQ,America/Sao_Paulo,-3
2545,2988,Curitiba,Brazil,S,SBCT,-25.528475,-49.175775,Afonso Pena,1,CWB,America/Sao_Paulo,-3
2547,2472,Caxias Do Sul,Brazil,S,SBCX,-29.197064,-51.187536,Campo Dos Bugres,1,CXJ,America/Sao_Paulo,-3
8254,4446,Diamantina,Brazil,S,SNDT,-18.231944,-43.650278,Diamantina Airport,1,DTI,America/Sao_Paulo,-3
6477,2498,Erechim,Brazil,S,SSER,-27.6619,-52.2683,Erechim Airport,1,ERM,America/Sao_Paulo,-3
8249,2100,Francisco Beltrao,Brazil,S,SSFB,-26.059167,-53.063333,Paulo Abdala Airport,1,FBE,America/Sao_Paulo,-3
2555,20,Florianopolis,Brazil,S,SBFL,-27.670489,-48.547181,Hercilio Luz,1,FLN,America/Sao_Paulo,-3
7379,1040,Franca,Brazil,S,SIMK,-20.538611,-47.400833,Franca Airport,1,FRC,America/Sao_Paulo,-3
2596,1056,Santo Angelo,Brazil,S,SBNM,-28.281683,-54.169139,Santo Angelo,1,GEL,America/Sao_Paulo,-3
2560,28,Rio De Janeiro,Brazil,S,SBGL,-22.808903,-43.243647,Galeao Antonio Carlos Jobim,1,GIG,America/Sao_Paulo,-3
7383,200,Guarapuava,Brazil,S,SBGU,-25.383333,-51.45,Tancredo Thomaz de Faria Airport,1,GPB,America/Sao_Paulo,-3
2564,2459,Sao Paulo,Brazil,S,SBGR,-23.432075,-46.469511,Guarulhos Gov Andre Franco Montouro,1,GRU,America/Sao_Paulo,-3
6735,561,Governador Valadares,Brazil,S,SBGV,-18.8952,-41.9822,Governador Valadares Airport,1,GVR,America/Sao_Paulo,-3
2562,2450,Goiania,Brazil,S,SBGO,-16.632033,-49.220686,Santa Genoveva,1,GYN,America/Sao_Paulo,-3
2554,787,Foz Do Iguacu,Brazil,S,SBFI,-25.59615,-54.487206,Cataratas Intl,1,IGU,America/Sao_Paulo,-3
2570,784,Ipatinga,Brazil,S,SBIP,-19.470722,-42.487583,Usiminas,1,IPN,America/Sao_Paulo,-3
8180,1348,Juiz De Fora,Brazil,S,SDZY,-21.513055801,-43.173057556,Zona da Mata Regional Airport,1,IZA,America/Sao_Paulo,-3
7384,1713,Joacaba,Brazil,S,SSJA,-27.172778,-51.500833,Joacaba Airport,1,JCB,America/Sao_Paulo,-3
2574,2989,Juiz De Fora,Brazil,S,SBJF,-21.7915,-43.386778,Francisco De Assis,1,JDF,America/Sao_Paulo,-3
6913,3120,Sao Joao del Rei,Brazil,S,\N,-21.0864,-44.2258,Aeroporto Prefeito Octavio de Almeida Neves,1,JDR,America/Sao_Paulo,-3
2576,15,Joinville,Brazil,S,SBJV,-26.224453,-48.797364,Lauro Carneiro De Loyola,1,JOI,America/Sao_Paulo,-3
8238,594,Bauru,Brazil,S,SJTC,-22.157778,-49.068333,Bauru-Arealva,1,JTC,America/Sao_Paulo,-3
2581,1867,Londrina,Brazil,S,SBLO,-23.333625,-51.130072,Londrina,1,LDB,America/Sao_Paulo,-3
2580,1575,Lins,Brazil,S,SBLN,-21.664039,-49.730519,Lins,1,LIP,America/Sao_Paulo,-3
6037,8,MacaÃ©,Brazil,S,SBME,-22.343,-41.766,MacaÃ© Airport,1,MEA,America/Sao_Paulo,-3
2586,1788,Maringa,Brazil,S,SBMG,-23.476392,-52.016406,Regional De Maringa Silvio Name Junior,1,MGF,America/Sao_Paulo,-3
6038,2122,MarÃ­lia,Brazil,S,SBML,-22.196892,-49.9264,MarÃ­lia Airport,1,MII,America/Sao_Paulo,-3
2587,2191,Montes Claros,Brazil,S,SBMK,-16.706925,-43.8189,Mario Ribeiro,1,MOC,America/Sao_Paulo,-3
7375,1053,Minacu,Brazil,S,SBMC,-13.526944,-48.220556,Minacu Airport,1,MQH,America/Sao_Paulo,-3
2595,18,Navegantes,Brazil,S,SBNF,-26.879999,-48.65139,Ministro Victor Konder Intl,1,NVT,America/Sao_Paulo,-3
2603,59,Pelotas,Brazil,S,SBPK,-31.718353,-52.327689,Pelotas,1,PET,America/Sao_Paulo,-3
2602,2376,Passo Fundo,Brazil,S,SBPF,-28.243989,-52.326558,Lauro Kurtz,1,PFB,America/Sao_Paulo,-3
2528,2589,Belo Horizonte,Brazil,S,SBBH,-19.851181,-43.950628,Pampulha Carlos Drummond De Andrade,1,PLU,America/Sao_Paulo,-3
2599,11,Porto Alegre,Brazil,S,SBPA,-29.994428,-51.171428,Salgado Filho,1,POA,America/Sao_Paulo,-3
8237,851,Patos de Minas,Brazil,S,SNPD,-18.672778,-46.491111,Patos de Minas Airport,1,POJ,America/Sao_Paulo,-3
2601,4135,Pocos De Caldas,Brazil,S,SBPC,-21.843014,-46.567917,Pocos De Caldas,1,POO,America/Sao_Paulo,-3
2550,1477,President Prudente,Brazil,S,SBDN,-22.175056,-51.424639,Presidente Prudente,1,PPB,America/Sao_Paulo,-3
8952,3012,Botucatu,Brazil,S,SDBK,-22.938,-48.467,Botucatu,1,QCJ,America/Sao_Paulo,-3
7675,164,Nova Iguacu,Brazil,S,SDNY,-22.7453,-43.4603,Aeroclube de Nova Iguacu,1,QNV,America/Sao_Paulo,-3
2640,1968,Piracununga,Brazil,S,SBYS,-21.984561,-47.334764,Campo Fontenelle,1,QPS,America/Sao_Paulo,-3
8954,2649,Sao Carlos,Brazil,S,SDSC,-21.875,-47.904,Sao Carlos TAM,1,QSC,America/Sao_Paulo,-3
2613,1802,Ribeirao Preto,Brazil,S,SBRP,-21.134167,-47.774189,Leite Lopes,1,RAO,America/Sao_Paulo,-3
6040,287,Santa Maria,Brazil,S,SBSM,-29.711358,-53.688153,Santa Maria Airport,1,RIA,America/Sao_Paulo,-3
2611,27,Rio Grande,Brazil,S,SBRG,-32.082617,-52.166542,Rio Grande,1,RIG,America/Sao_Paulo,-3
7394,2244,Rio Verde,Brazil,S,SWLC,-17.790278,-50.918333,General leite de Castro Airport,1,RVD,America/Sao_Paulo,-3
2612,11,Rio De Janeiro,Brazil,S,SBRJ,-22.910461,-43.163133,Santos Dumont,1,SDU,America/Sao_Paulo,-3
2615,2120,Sao Jose Dos Campos,Brazil,S,SBSJ,-23.228172,-45.862739,Professor Urbano Ernesto Stumpf,1,SJK,America/Sao_Paulo,-3
2619,1784,Sao Jose Do Rio Preto,Brazil,S,SBSR,-20.816567,-49.406511,Sao Jose Do Rio Preto,1,SJP,America/Sao_Paulo,-3
6044,2077,Sorocaba,Brazil,S,SDCO,-23.478,-47.49,Sorocaba Airport,1,SOD,America/Sao_Paulo,-3
6069,984,Santa Rosa,Brazil,S,SSZR,-27.9067,-54.5204,Santa Rosa Airport,1,SRA,America/Sao_Paulo,-3
2620,10,Santos,Brazil,S,SBST,-23.925206,-46.2875,Base Aerea De Santos,1,SSZ,America/Sao_Paulo,-3
2614,10,Rio De Janeiro,Brazil,S,SBSC,-22.93235,-43.719092,Santa Cruz,1,STU,America/Sao_Paulo,-3
6041,1843,Toledo,Brazil,S,SBTD,-24.6863,-53.6975,Toledo Airport,1,TOW,America/Sao_Paulo,-3
2635,2655,Uberaba,Brazil,S,SBUR,-19.765,-47.964778,Uberaba,1,UBA,America/Sao_Paulo,-3
2633,3094,Uberlandia,Brazil,S,SBUL,-18.882844,-48.225594,Ten Cel Av Cesar Bombonato,1,UDI,America/Sao_Paulo,-3
8253,1558,Umuarama,Brazil,S,SSUM,-23.798611,-53.313611,Orlando de Carvalho Airport,1,UMU,America/Sao_Paulo,-3
2632,256,Uruguaiana,Brazil,S,SBUG,-29.782178,-57.038189,Rubem Berta,1,URG,America/Sao_Paulo,-3
2636,3028,Varginha,Brazil,S,SBVG,-21.590067,-45.473342,Major Brigadeiro Trompowsky,1,VAG,America/Sao_Paulo,-3
2578,2170,Campinas,Brazil,S,SBKP,-23.0075,-47.134444,Viracopos,1,VCP,America/Sao_Paulo,-3
2638,11,Vitoria,Brazil,S,SBVT,-20.258056,-40.286389,Goiabeiras,1,VIX,America/Sao_Paulo,-3
2539,2146,Chapeco,Brazil,S,SBCH,-27.134219,-52.656553,Chapeco,1,XAP,America/Sao_Paulo,-3
2643,1844,Santiago,Chile,S,SCBQ,-33.5618,-70.6884,El Bosque,1,,America/Santiago,-4
2646,495,Chillan,Chile,S,SCCH,-36.582497,-72.031367,General Bernardo O Higgins,1,,America/Santiago,-4
2652,104,Porvenir,Chile,S,SCFM,-53.2537,-70.319228,Capitan Fuentes Martinez,1,,America/Santiago,-4
2653,1148,Futaleufu,Chile,S,SCFT,-43.189167,-71.851112,Futaleufu,1,,America/Santiago,-4
2655,88,Puerto Williams,Chile,S,SCGZ,-54.931072,-67.626261,Guardiamarina Zanartu,1,,America/Santiago,-4
8038,722,Curico,Chile,S,SCIC,-34.9667,-71.2164,General Freire,1,,America/Santiago,-4
8839,433,San Juan Bautista,Chile,S,SCIR,-33.665001,-78.929703,Robinson Crusoe Airport,1,,America/Santiago,-4
2659,1725,Vallenar,Chile,S,SCLL,-28.596403,-70.755997,Vallenar,1,,America/Santiago,-4
2660,1446,Rancagua,Chile,S,SCRG,-34.173694,-70.775694,De La Independencia,1,,America/Santiago,-4
2663,2129,Santiago,Chile,S,SCTB,-33.456278,-70.546667,Eulogio Sanchez,1,,America/Santiago,-4
7818,461,Vina del Mar,Chile,S,SCVM,-32.949611,-71.478583,Vina Del Mar,1,,America/Santiago,-4
2651,455,Antofagasta,Chile,S,SCFA,-23.444478,-70.4451,Cerro Moreno Intl,1,ANF,America/Santiago,-4
2641,167,Arica,Chile,S,SCAR,-18.348531,-70.338742,Chacalluta,1,ARI,America/Santiago,-4
2642,1722,Balmaceda,Chile,S,SCBA,-45.916058,-71.689475,Balmaceda,1,BBA,America/Santiago,-4
2644,1070,Chile Chico,Chile,S,SCCC,-46.583341,-71.687405,Chile Chico,1,CCH,America/Santiago,-4
2656,26,Concepcion,Chile,S,SCIE,-36.77265,-73.063106,Carriel Sur Intl,1,CCP,America/Santiago,-4
2645,7543,Calama,Chile,S,SCCF,-22.498175,-68.903575,El Loa,1,CJC,America/Santiago,-4
4312,1000,Copiapo,Chile,S,SCHA,-27,-70,Copiapo,1,CPO,America/Santiago,-4
6042,5240,El Salvador,Chile,S,SCES,-26.3111,-69.7652,Ricardo GarcÃ­a Posada Airport,1,ESR,America/Santiago,-4
2648,1020,Coyhaique,Chile,S,SCCY,-45.594211,-72.106133,Teniente Vidal,1,GXQ,America/Santiago,-4
2649,155,Iquique,Chile,S,SCDA,-20.535222,-70.181275,Diego Aracena Intl,1,IQQ,America/Santiago,-4
2662,481,La Serena,Chile,S,SCSE,-29.916233,-71.199522,La Florida,1,LSC,America/Santiago,-4
2654,374,Los Angeles,Chile,S,SCGE,-37.401731,-72.425444,Maria Dolores,1,LSQ,America/Santiago,-4
2665,294,Puerto Montt,Chile,S,SCTE,-41.438886,-73.093953,El Tepual Intl,1,PMC,America/Santiago,-4
7226,9,Puerto Natales,Chile,S,SCNT,-51.733333,-72.516667,Puerto Natales,1,PNT,America/Santiago,-4
2647,139,Punta Arenas,Chile,S,SCCI,-53.002642,-70.854586,Carlos Ibanez Del Campo Intl,1,PUQ,America/Santiago,-4
2650,1555,Santiago,Chile,S,SCEL,-33.392975,-70.785803,Arturo Merino Benitez Intl,1,SCL,America/Santiago,-4
2666,13,Chaiten,Chile,S,SCTN,-42.932808,-72.699114,Chaiten,1,WCH,America/Santiago,-4
2667,59,Valdivia,Chile,S,SCVD,-39.649956,-73.086111,Pichoy,1,ZAL,America/Santiago,-4
2664,304,Temuco,Chile,S,SCTC,-38.766819,-72.637097,Maquehue,1,ZCO,America/Santiago,-4
2658,187,Osorno,Chile,S,SCJO,-40.611208,-73.061042,Canal Bajo Carlos Hott Siebert,1,ZOS,America/Santiago,-4
6043,853,Pucon,Chile,S,SCPC,-39.2928,-71.9159,PucÃ³n Airport,1,ZPC,America/Santiago,-4
2657,227,Easter Island,Chile,S,SCIP,-27.164792,-109.421831,Mataveri Intl,1,IPC,Pacific/Easter,-6
8434,300,Mira Flores,Colombia,S,\N,1.444549,-71.949921,Mira Flores,1,,America/Bogota,-5
8234,100,Capurgana,Colombia,S,SKCA,8.616667,-77.333333,Capurgana Airport,1,CPB,America/Bogota,-5
7695,9205,Latacunga,Ecuador,S,\N,-0.5425,-78.3657,Cotopaxi International Airport,1,LTX,America/Guayaquil,-5
8762,7076,Pastaza,Ecuador,S,SESM,-2,-77,Shell Mera,1,PTZ,America/Guayaquil,-5
8761,997,Tiputini,Ecuador,S,SETI,-0.766667,-75.53333,Tiputini,1,TPN,America/Guayaquil,-5
7526,0,Lively Island,Falkland Islands,S,\N,-52.03,-58.47,Lively Settlement Airstrip,1,,Atlantic/Stanley,-3
7524,8,Pebble Island Settlement,Falkland Islands,S,\N,-51.31,-59.61,Pebble Island Airstrip,1,,Atlantic/Stanley,-3
7525,0,Sea Lion Island,Falkland Islands,S,\N,-52.4282,-59.0777,Sea Lion Island Landing Strip,1,,Atlantic/Stanley,-3
8228,186,Grand-Santi,French Guiana,S,SOGS,4.283333,-54.381111,Grand-Santi Airport,1,,America/Cayenne,-3
8230,17,Saint-Laurent-du-Maroni,French Guiana,S,SOOM,5.483056,-54.034444,Saint-Laurent-du-Maroni Airport,1,LDX,America/Cayenne,-3
8229,377,Maripasoula,French Guiana,S,SOOA,3.6575,-54.037222,Maripasoula Airport,1,MPY,America/Cayenne,-3
9393,6631,Santa Cruz des Quiche,Guatemala,S,MGQC,15.0122004,-91.1505966,Santa Cruz des Quiche Airport,1,AQB,America/Guatemala,-6
1794,205,Ciudad Obregon,Mexico,S,MMCN,27.392639,-109.833111,Ciudad Obregon Intl,1,CEN,America/Hermosillo,-7
1805,59,Guaymas,Mexico,S,MMGM,27.968983,-110.925169,General Jose Maria Yanez Intl,1,GYM,America/Hermosillo,-7
1807,627,Hermosillo,Mexico,S,MMHO,29.095858,-111.047858,General Ignacio P Garcia Intl,1,HMO,America/Hermosillo,-7
1827,3990,Nogales,Mexico,S,MMNG,31.226083,-110.975831,Nogales Intl,1,NOG,America/Hermosillo,-7
1833,30,Punta Penasco,Mexico,S,MMPE,31.351878,-113.525728,Puerto Penasco,1,PPE,America/Hermosillo,-7
1790,4850,Nuevo Casas Grandes,Mexico,S,MMCG,30.397439,-107.874969,Nuevo Casas Grandes,1,,America/Mazatlan,-7
1796,3904,Ciudad Juarez,Mexico,S,MMCS,31.636133,-106.428667,Abraham Gonzalez Intl,1,CJS,America/Mazatlan,-7
5835,213,Ciudad ConstituciÃ³n,Mexico,S,MMDA,25.0538,-111.615,Ciudad ConstituciÃ³n Airport,1,CUA,America/Mazatlan,-7
1792,108,Culiacan,Mexico,S,MMCL,24.764547,-107.474717,Culiacan Intl,1,CUL,America/Mazatlan,-7
1797,4462,Chihuahua,Mexico,S,MMCU,28.702875,-105.964567,General R Fierro Villalobos Intl,1,CUU,America/Mazatlan,-7
1816,69,La Paz,Mexico,S,MMLP,24.072694,-110.362475,General Manuel Marquez De Leon Intl,1,LAP,America/Mazatlan,-7
1814,16,Los Mochis,Mexico,S,MMLM,25.685194,-109.080806,Valle Del Fuerte Intl,1,LMM,America/Mazatlan,-7
1817,34,Loreto,Mexico,S,MMLT,25.989194,-111.348361,Loreto Intl,1,LTO,America/Mazatlan,-7
1826,38,Mazatlan,Mexico,S,MMMZ,23.161356,-106.266072,General Rafael Buelna Intl,1,MZT,America/Mazatlan,-7
1840,374,San Jose Del Cabo,Mexico,S,MMSD,23.15185,-109.721044,Los Cabos Intl,1,SJD,America/Mazatlan,-7
1802,3020,Tepic,Mexico,S,MMEP,21.419453,-104.842581,Tepic,1,TPQ,America/Mazatlan,-7
1788,1410,Ciudad Acuna,Mexico,S,MMCC,29.333917,-101.100892,Ciudad Acuna Intl New,1,,America/Mexico_City,-6
1791,4199,Chilpancingo,Mexico,S,MMCH,17.573767,-99.514339,Chilpancingo,1,,America/Mexico_City,-6
1811,164,Iztepec,Mexico,S,MMIT,16.449336,-95.093697,Ixtepec,1,,America/Mexico_City,-6
1844,1909,Tuxtla Gutierrez,Mexico,S,MMTB,16.739919,-93.173297,General Div P A Angel H Corzo Molina,1,,America/Mexico_City,-6
1859,5333,Zapopan,Mexico,S,MMZP,20.755833,-103.465278,Zapopan,1,,America/Mexico_City,-6
1783,16,Acapulco,Mexico,S,MMAA,16.757061,-99.753953,General Juan N Alvarez Intl,1,ACA,America/Mexico_City,-6
1785,6112,Aguascalientes,Mexico,S,MMAS,21.705558,-102.317858,Jesus Teran Intl,1,AGU,America/Mexico_City,-6
1815,5956,Del Bajio,Mexico,S,MMLO,20.993464,-101.480847,Guanajuato Intl,1,BJX,America/Mexico_City,-6
1808,2467,Colima,Mexico,S,MMIA,19.277011,-103.577397,Colima,1,CLQ,America/Mexico_City,-6
1789,10,Ciudad Del Carmen,Mexico,S,MMCE,18.653739,-91.799017,Ciudad Del Carmen Intl,1,CME,America/Mexico_City,-6
1795,34,Campeche,Mexico,S,MMCP,19.816794,-90.500314,Ingeniero Alberto Acuna Ongay Intl,1,CPE,America/Mexico_City,-6
1793,39,Chetumal,Mexico,S,MMCM,18.504667,-88.326847,Chetumal Intl,1,CTM,America/Mexico_City,-6
1852,20,Cancun,Mexico,S,MMUN,21.036528,-86.877083,Cancun Intl,1,CUN,America/Mexico_City,-6
1787,4277,Cuernavaca,Mexico,S,MMCB,18.834764,-99.2613,General Mariano Matamoros,1,CVJ,America/Mexico_City,-6
1798,761,Ciudad Victoria,Mexico,S,MMCV,23.703336,-98.956486,General Pedro Jose Mendez Intl,1,CVM,America/Mexico_City,-6
5834,5709,Celaya,Mexico,S,MMCY,20.545994,-100.88655,Captain Rogelio Castillo National Airport,1,CYW,America/Mexico_City,-6
1800,15,Cozumel,Mexico,S,MMCZ,20.522403,-86.925644,Cozumel Intl,1,CZM,America/Mexico_City,-6
1801,6104,Durango,Mexico,S,MMDO,24.124194,-104.528014,Durango Intl,1,DGO,America/Mexico_City,-6
1804,5016,Guadalajara,Mexico,S,MMGL,20.5218,-103.311167,Don Miguel Hidalgo Y Costilla Intl,1,GDL,America/Mexico_City,-6
1786,464,Huatulco,Mexico,S,MMBT,15.775317,-96.262572,Bahias De Huatulco Intl,1,HUX,America/Mexico_City,-6
1809,7,Isla Mujeres,Mexico,S,MMIM,21.245033,-86.739967,Isla Mujeres,1,ISJ,America/Mexico_City,-6
5837,3127,Jalapa,Mexico,S,MMJA,19.475083,-96.797506,Lencero Airport,1,JAL,America/Mexico_City,-6
1823,1864,Monclova,Mexico,S,MMMV,26.955733,-101.470136,Monclova Intl,1,LOV,America/Mexico_City,-6
1813,39,Lazard Cardenas,Mexico,S,MMLC,18.001731,-102.220525,Lazaro Cardenas,1,LZC,America/Mexico_City,-6
1818,25,Matamoros,Mexico,S,MMMA,25.769894,-97.525311,General Servando Canales Intl,1,MAM,America/Mexico_City,-6
1824,7316,Mexico City,Mexico,S,MMMX,19.436303,-99.072097,Licenciado Benito Juarez Intl,1,MEX,America/Mexico_City,-6
1819,38,Merida,Mexico,S,MMMD,20.936981,-89.657672,Licenciado Manuel Crescencio Rejon Int,1,MID,America/Mexico_City,-6
1821,6033,Morelia,Mexico,S,MMMM,19.849944,-101.0255,General Francisco J Mujica Intl,1,MLM,America/Mexico_City,-6
1822,36,Minatitlan,Mexico,S,MMMT,18.103419,-94.580681,Minatitlan,1,MTT,America/Mexico_City,-6
1825,1278,Monterrey,Mexico,S,MMMY,25.778489,-100.106878,General Mariano Escobedo Intl,1,MTY,America/Mexico_City,-6
1828,484,Nuevo Laredo,Mexico,S,MMNL,27.443918,-99.57046,Quetzalcoatl Intl,1,NLD,America/Mexico_City,-6
1784,1476,Monterrey,Mexico,S,MMAN,25.865572,-100.237239,Del Norte Intl,1,NTR,America/Mexico_City,-6
1829,4989,Oaxaca,Mexico,S,MMOX,16.999906,-96.726639,Xoxocotlan Intl,1,OAX,America/Mexico_City,-6
1830,497,Poza Rico,Mexico,S,MMPA,20.602671,-97.460839,Tajin,1,PAZ,America/Mexico_City,-6
1831,7361,Puebla,Mexico,S,MMPB,19.158144,-98.371447,Hermanos Serdan Intl,1,PBC,America/Mexico_City,-6
1832,7600,Pachuca,Mexico,S,MMPC,20.0772,-98.782814,Ingeniero Juan Guillermo Villasana,1,PCA,America/Mexico_City,-6
1834,901,Piedras Negras,Mexico,S,MMPG,28.627394,-100.535211,Piedras Negras Intl,1,PDS,America/Mexico_City,-6
1836,23,Puerto Vallarta,Mexico,S,MMPR,20.680083,-105.254167,Licenciado Gustavo Diaz Ordaz Intl,1,PVR,America/Mexico_City,-6
1837,294,Puerto Escondido,Mexico,S,MMPS,15.876861,-97.089117,Puerto Escondido Intl,1,PXM,America/Mexico_City,-6
1838,6296,Queretaro,Mexico,S,MMQT,20.617289,-100.185658,Queretaro Intercontinental,1,QRO,America/Mexico_City,-6
1839,139,Reynosa,Mexico,S,MMRX,26.008908,-98.228513,General Lucio Blanco Intl,1,REX,America/Mexico_City,-6
5854,75,Salina Cruz,Mexico,S,MM57,16.2126,-95.2016,Salina Cruz Naval Air Station,1,SCX,America/Mexico_City,-6
1842,6035,San Luis Potosi,Mexico,S,MMSP,22.254303,-100.930806,Ponciano Arriaga Intl,1,SLP,America/Mexico_City,-6
1810,4778,Saltillo,Mexico,S,MMIO,25.549497,-100.928669,Plan De Guadalupe Intl,1,SLW,America/Mexico_City,-6
1848,80,Tampico,Mexico,S,MMTM,22.29645,-97.865931,General Francisco Javier Mina Intl,1,TAM,America/Mexico_City,-6
1851,97,Tapachula,Mexico,S,MMTP,14.794339,-92.370025,Tapachula Intl,1,TAP,America/Mexico_City,-6
1806,5509,Tehuacan,Mexico,S,MMHC,18.497189,-97.419942,Tehuacan,1,TCN,America/Mexico_City,-6
1846,1491,Tuxtla Gutierrez,Mexico,S,MMTG,16.561822,-93.026081,Angel Albino Corzo,1,TGZ,America/Mexico_City,-6
1850,8466,Toluca,Mexico,S,MMTO,19.337072,-99.566008,Licenciado Adolfo Lopez Mateos Intl,1,TLC,America/Mexico_City,-6
1845,3688,Torreon,Mexico,S,MMTC,25.568278,-103.410583,Torreon Intl,1,TRC,America/Mexico_City,-6
1849,164,Tamuin,Mexico,S,MMTN,22.038292,-98.806503,Tamuin,1,TSL,America/Mexico_City,-6
1843,8229,Tlaxcala,Mexico,S,MMTA,19.537964,-98.173467,Tlaxcala,1,TXA,America/Mexico_City,-6
1835,5258,Uruapan,Mexico,S,MMPN,19.396692,-102.039056,Licenciado Y Gen Ignacio Lopez Rayon,1,UPN,America/Mexico_City,-6
1854,90,Vera Cruz,Mexico,S,MMVR,19.145931,-96.187267,General Heriberto Jara Intl,1,VER,America/Mexico_City,-6
1853,46,Villahermosa,Mexico,S,MMVA,17.997,-92.817361,C P A Carlos Rovirosa Intl,1,VSA,America/Mexico_City,-6
1855,7141,Zacatecas,Mexico,S,MMZC,22.897112,-102.68689,General Leobardo C Ruiz Intl,1,ZCL,America/Mexico_City,-6
1856,26,Zihuatanejo,Mexico,S,MMZH,17.601569,-101.460536,Ixtapa Zihuatanejo Intl,1,ZIH,America/Mexico_City,-6
1858,30,Manzanillo,Mexico,S,MMZO,19.144778,-104.558631,Playa De Oro Intl,1,ZLO,America/Mexico_City,-6
